,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Action,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Profit
103,tt0800353,Nemesis,Nemesis,2010,83.0,['Drama'],30,"Jan 29, 1993",Nemesis,2000000.0,2001124.0,2001124.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1124.0
104,tt10022974,Nemesis,Nemesis,2019,,"['Action', 'Thriller']",30,"Jan 29, 1993",Nemesis,2000000.0,2001124.0,2001124.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1124.0
105,tt8695086,Nemesis,Nemesis,2019,78.0,['Thriller'],30,"Jan 29, 1993",Nemesis,2000000.0,2001124.0,2001124.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1124.0
106,tt0800369,Thor,Thor,2011,115.0,"['Action', 'Adventure', 'Fantasy']",70,"May 6, 2011",Thor,150000000.0,181030624.0,449326618.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,299326618.0
107,tt0803061,Red Dog,Red Dog,2011,92.0,"['Biography', 'Comedy', 'Drama']",67,"Dec 31, 2011",Red Dog,9100000.0,0.0,20927794.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,11827794.0
108,tt4706780,Red Dog,Pyos Ryzhiy,2016,99.0,"['Action', 'Drama', 'History']",67,"Dec 31, 2011",Red Dog,9100000.0,0.0,20927794.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11827794.0
109,tt6634536,Red Dog,Red Dog,2017,,,67,"Dec 31, 2011",Red Dog,9100000.0,0.0,20927794.0,,,,,,,,,,,,,,,,,,,,,11827794.0
110,tt8035272,Red Dog,Red Dog,2018,,"['Action', 'Drama', 'History']",67,"Dec 31, 2011",Red Dog,9100000.0,0.0,20927794.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11827794.0
111,tt9577334,Red Dog,Red Dog,2019,105.0,['Documentary'],67,"Dec 31, 2011",Red Dog,9100000.0,0.0,20927794.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11827794.0
112,tt0803096,Warcraft,Warcraft,2016,123.0,"['Action', 'Adventure', 'Fantasy']",46,"Jun 10, 2016",Warcraft,160000000.0,47225655.0,425522281.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,265522281.0
113,tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"['Comedy', 'Drama', 'Romance']",1,"Oct 8, 2010",It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-1367050.0
114,tt0804509,The Mule,La mula,2013,100.0,"['Comedy', 'Drama']",100,"Dec 14, 2018",The Mule,50000000.0,103804407.0,170857676.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,120857676.0
115,tt2130270,The Mule,The Mule,2014,103.0,"['Comedy', 'Crime', 'Drama']",100,"Dec 14, 2018",The Mule,50000000.0,103804407.0,170857676.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,120857676.0
116,tt7959026,The Mule,The Mule,2018,116.0,"['Crime', 'Drama', 'Thriller']",100,"Dec 14, 2018",The Mule,50000000.0,103804407.0,170857676.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,120857676.0
117,tt0808510,Tooth Fairy,Tooth Fairy,2010,101.0,"['Comedy', 'Family', 'Fantasy']",23,"Jan 22, 2010",Tooth Fairy,48000000.0,60022256.0,112610386.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,64610386.0
118,tt7906260,Tooth Fairy,Toof,2019,86.0,['Horror'],23,"Jan 22, 2010",Tooth Fairy,48000000.0,60022256.0,112610386.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,64610386.0
119,tt0810913,Jack and Jill,Jack and Jill,2011,91.0,['Comedy'],11,"Nov 11, 2011",Jack and Jill,79000000.0,74158157.0,150519217.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71519217.0
120,tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"['Comedy', 'Drama', 'Romance']",48,"Mar 4, 2011",Take Me Home Tonight,19000000.0,6928068.0,7576604.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-11423396.0
121,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,2010,118.0,"['Adventure', 'Family', 'Fantasy']",17,"Feb 12, 2010",Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,128050874.0
122,tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"['Comedy', 'Romance']",62,"Mar 12, 2010",She's Out of My League,20000000.0,32010860.0,48680977.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28680977.0
123,tt0816442,The Book Thief,The Book Thief,2013,131.0,"['Drama', 'War']",41,"Nov 8, 2013",The Book Thief,19000000.0,21488481.0,76086711.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,57086711.0
124,tt0816462,Conan the Barbarian,Conan the Barbarian,2011,113.0,"['Action', 'Adventure', 'Fantasy']",76,"Aug 19, 2011",Conan the Barbarian,90000000.0,21295021.0,63356133.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-26643867.0
125,tt0816462,Conan the Barbarian,Conan the Barbarian,2011,113.0,"['Action', 'Adventure', 'Fantasy']",44,"May 14, 1982",Conan the Barbarian,20000000.0,38264085.0,79114085.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59114085.0
126,tt0816692,Interstellar,Interstellar,2014,169.0,"['Adventure', 'Drama', 'Sci-Fi']",32,"Nov 5, 2014",Interstellar,165000000.0,188017894.0,666379375.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,501379375.0
127,tt0816711,World War Z,World War Z,2013,116.0,"['Action', 'Adventure', 'Horror']",69,"Jun 21, 2013",World War Z,190000000.0,202359711.0,531514650.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,341514650.0
128,tt0817177,Flipped,Flipped,2010,90.0,"['Comedy', 'Drama', 'Romance']",22,"Aug 6, 2010",Flipped,14000000.0,1755212.0,4289993.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-9710007.0
129,tt2388050,Flipped,Flipped,2015,90.0,"['Drama', 'Thriller']",22,"Aug 6, 2010",Flipped,14000000.0,1755212.0,4289993.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-9710007.0
130,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"['Comedy', 'Romance']",70,"Feb 12, 2010",Valentine's Day,52000000.0,110485654.0,217569328.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,165569328.0
131,tt0822847,Priest,Priest,2011,87.0,"['Action', 'Adventure', 'Fantasy']",29,"May 13, 2011",Priest,60000000.0,29136626.0,84154026.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,24154026.0
132,tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"['Action', 'Drama', 'Fantasy']",21,"Oct 10, 2014",Dracula Untold,70000000.0,55991880.0,220241723.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,150241723.0
133,tt0831387,Godzilla,Godzilla,2014,123.0,"['Action', 'Adventure', 'Sci-Fi']",41,"May 16, 2014",Godzilla,160000000.0,200676069.0,529076069.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,369076069.0
134,tt0831387,Godzilla,Godzilla,2014,123.0,"['Action', 'Adventure', 'Sci-Fi']",74,"May 19, 1998",Godzilla,125000000.0,136314294.0,376000000.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,251000000.0
135,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"['Animation', 'Comedy', 'Family']",96,"Sep 28, 2012",Hotel Transylvania,85000000.0,148313048.0,378505812.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,293505812.0
136,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"['Horror', 'Mystery', 'Thriller']",61,"Apr 5, 2019",Pet Sematary,21000000.0,54724696.0,109501146.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,88501146.0
137,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"['Horror', 'Mystery', 'Thriller']",61,"Apr 21, 1989",Pet Sematary,11500000.0,57469179.0,57469179.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,45969179.0
138,tt0840361,The Town,The Town,2010,125.0,"['Crime', 'Drama', 'Thriller']",92,"Sep 17, 2010",The Town,37000000.0,92186262.0,152566881.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,115566881.0
139,tt6259458,The Town,The Town,2012,101.0,['Horror'],92,"Sep 17, 2010",The Town,37000000.0,92186262.0,152566881.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,115566881.0
140,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"['Comedy', 'Drama', 'Romance']",87,"Jul 9, 2010",The Kids Are All Right,4000000.0,20811365.0,36275469.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,32275469.0
141,tt0848228,The Avengers,The Avengers,2012,143.0,"['Action', 'Adventure', 'Sci-Fi']",27,"May 4, 2012",The Avengers,225000000.0,623279547.0,1517935897.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1292935897.0
142,tt0848228,The Avengers,The Avengers,2012,143.0,"['Action', 'Adventure', 'Sci-Fi']",35,"Aug 14, 1998",The Avengers,60000000.0,23385416.0,48585416.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-11414584.0
143,tt0848537,Epic,Epic,2013,102.0,"['Adventure', 'Animation', 'Family']",77,"May 24, 2013",Epic,100000000.0,107518682.0,262794441.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,162794441.0
144,tt0850709,Risen,Risen,2010,121.0,"['Biography', 'Drama']",48,"Feb 19, 2016",Risen,20000000.0,36880033.0,46255763.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,26255763.0
145,tt3231054,Risen,Risen,2016,107.0,"['Action', 'Adventure', 'Drama']",48,"Feb 19, 2016",Risen,20000000.0,36880033.0,46255763.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26255763.0
146,tt0857190,The Sweeney,The Sweeney,2012,112.0,"['Action', 'Crime', 'Drama']",53,"Mar 1, 2013",The Sweeney,4500000.0,26345.0,8000366.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3500366.0
147,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"['Adventure', 'Animation', 'Comedy']",1,"Mar 7, 2014",Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,124806430.0
148,tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"['Horror', 'Mystery', 'Thriller']",68,"Oct 8, 2010",My Soul to Take,25000000.0,14744435.0,16727470.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-8272530.0
149,tt0873886,Red State,Red State,2011,88.0,"['Action', 'Crime', 'Horror']",22,"Sep 23, 2011",Red State,4000000.0,1065429.0,1983596.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-2016404.0
150,tt0878835,Please Give,Please Give,2010,87.0,"['Comedy', 'Drama']",15,"Apr 30, 2010",Please Give,3000000.0,4033574.0,4570178.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1570178.0
151,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"['Drama', 'Romance']",67,"Aug 13, 2010",Eat Pray Love,60000000.0,80574010.0,206598789.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,146598789.0
152,tt0881320,Sanctum,Sanctum,2011,108.0,"['Adventure', 'Drama', 'Thriller']",45,"Feb 4, 2011",Sanctum,30000000.0,23209310.0,108957098.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,78957098.0
153,tt0882977,Snitch,Snitch,2013,112.0,"['Action', 'Drama', 'Thriller']",26,"Feb 22, 2013",Snitch,15000000.0,42930462.0,57907734.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,42907734.0
154,tt0882977,Snitch,Snitch,2013,112.0,"['Action', 'Drama', 'Thriller']",52,"Dec 31, 2012",Snitch,850000.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-850000.0
155,tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,['Comedy'],73,"Jan 16, 2015",The Wedding Ringer,23000000.0,64460211.0,80171596.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57171596.0
156,tt0889573,The Switch,The Switch,2010,101.0,"['Comedy', 'Drama', 'Romance']",39,"Aug 20, 2010",The Switch,19000000.0,27758465.0,49858465.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,30858465.0
157,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"['Adventure', 'Comedy', 'Drama']",89,"May 14, 2010",Letters to Juliet,30000000.0,53032453.0,82148538.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,52148538.0
158,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"['Action', 'Adventure', 'Animation']",30,"Mar 26, 2010",How to Train Your Dragon,165000000.0,217581232.0,494870992.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,329870992.0
159,tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"['Adventure', 'Animation', 'Comedy']",27,"May 21, 2010",Shrek Forever After,165000000.0,238736787.0,756244673.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,591244673.0
160,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"['Adventure', 'Family', 'Fantasy']",19,"Dec 14, 2012",The Hobbit: An Unexpected Journey,250000000.0,303003568.0,1017003568.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,767003568.0
161,tt0905372,The Thing,The Thing,2011,103.0,"['Horror', 'Mystery', 'Sci-Fi']",77,"Oct 14, 2011",The Thing,38000000.0,16999934.0,27573078.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,-10426922.0
162,tt7520556,The Thing,The Thing,2017,5.0,['Documentary'],77,"Oct 14, 2011",The Thing,38000000.0,16999934.0,27573078.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-10426922.0
163,tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"['Action', 'Adventure', 'Drama']",88,"Jul 1, 2016",The Legend of Tarzan,180000000.0,126643061.0,348902025.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,168902025.0
164,tt0923653,The Dead Undead,The Dead Undead,2010,89.0,"['Action', 'Horror', 'Sci-Fi']",7,"Dec 31, 2010",The Dead Undead,1100000.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,-1100000.0
165,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,['Drama'],52,"Dec 17, 2010",Rabbit Hole,5000000.0,2229058.0,6205034.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1205034.0
